==================== 2026-05-24T20:58:32.450080Z | 1e259141-0a8a-4a3e-842f-64c6fc1c86b6 ====================
22:14:10.614407 [info ]: Loading ~/.dbt/profiles.yml
22:14:11.100139 [info ]: Loading ~/.dbt/profiles.yml
22:14:11.609061 [info ]: Loading ~/.dbt/profiles.yml
22:14:12.639291 [info ]: Loading ~/.dbt/profiles.yml
22:14:13.139415 [info ]: Loading ~/.dbt/profiles.yml
22:14:13.617164 [info ]: Loading ~/.dbt/profiles.yml
22:14:14.123864 [info ]: Loading ~/.dbt/profiles.yml
22:14:14.623216 [info ]: Loading ~/.dbt/profiles.yml
22:14:14.919228 [info ]: Loading ~/.dbt/profiles.yml
22:14:15.941146 [info ]: Loading ~/.dbt/profiles.yml
22:14:16.425678 [info ]: Loading ~/.dbt/profiles.yml
22:14:17.056643 [info ]: Loading ~/.dbt/profiles.yml
22:14:17.445509 [info ]: Loading ~/.dbt/profiles.yml
22:14:18.032783 [info ]: Loading ~/.dbt/profiles.yml
22:14:18.436659 [info ]: Loading ~/.dbt/profiles.yml
22:14:19.485474 [info ]: Loading ~/.dbt/profiles.yml
22:14:19.964736 [info ]: Loading ~/.dbt/profiles.yml
22:14:20.972409 [info ]: Loading ~/.dbt/profiles.yml
22:14:21.994406 [info ]: Loading ~/.dbt/profiles.yml
22:14:22.981280 [info ]: Loading ~/.dbt/profiles.yml
22:14:23.987701 [info ]: Loading ~/.dbt/profiles.yml
22:14:24.494632 [info ]: Loading ~/.dbt/profiles.yml
22:14:24.980727 [info ]: Loading ~/.dbt/profiles.yml
22:14:25.477150 [info ]: Loading ~/.dbt/profiles.yml
22:14:25.980206 [info ]: Loading ~/.dbt/profiles.yml
22:14:26.911413 [info ]: Loading ~/.dbt/profiles.yml
22:14:27.900631 [info ]: Loading ~/.dbt/profiles.yml
22:14:28.555508 [info ]: Loading ~/.dbt/profiles.yml
22:14:28.886972 [info ]: Loading ~/.dbt/profiles.yml
22:14:29.402758 [info ]: Loading ~/.dbt/profiles.yml
22:14:29.896322 [info ]: Loading ~/.dbt/profiles.yml
22:14:30.411331 [info ]: Loading ~/.dbt/profiles.yml
22:14:30.901004 [info ]: Loading ~/.dbt/profiles.yml
22:14:31.908056 [info ]: Loading ~/.dbt/profiles.yml
22:14:32.396549 [info ]: Loading ~/.dbt/profiles.yml
22:14:32.896378 [info ]: Loading ~/.dbt/profiles.yml
22:14:33.911062 [info ]: Loading ~/.dbt/profiles.yml
22:14:34.538535 [info ]: Loading ~/.dbt/profiles.yml
22:14:34.918841 [info ]: Loading ~/.dbt/profiles.yml
22:14:35.415361 [info ]: Loading ~/.dbt/profiles.yml
22:14:35.908754 [info ]: Loading ~/.dbt/profiles.yml
22:14:36.422806 [info ]: Loading ~/.dbt/profiles.yml
22:14:36.927276 [info ]: Loading ~/.dbt/profiles.yml
22:14:37.419667 [info ]: Loading ~/.dbt/profiles.yml
22:14:37.918868 [info ]: Loading ~/.dbt/profiles.yml
22:14:38.412480 [info ]: Loading ~/.dbt/profiles.yml
22:14:39.426398 [info ]: Loading ~/.dbt/profiles.yml
22:14:39.934137 [info ]: Loading ~/.dbt/profiles.yml
22:14:40.595982 [info ]: Loading ~/.dbt/profiles.yml
22:14:40.940057 [info ]: Loading ~/.dbt/profiles.yml
22:14:41.567921 [info ]: Loading ~/.dbt/profiles.yml
22:14:41.924004 [info ]: Loading ~/.dbt/profiles.yml
22:14:42.423878 [info ]: Loading ~/.dbt/profiles.yml
22:14:43.039044 [info ]: Loading ~/.dbt/profiles.yml
22:14:43.436546 [info ]: Loading ~/.dbt/profiles.yml
22:14:43.923851 [info ]: Loading ~/.dbt/profiles.yml
22:14:44.941336 [info ]: Loading ~/.dbt/profiles.yml
22:14:45.949036 [info ]: Loading ~/.dbt/profiles.yml
22:14:46.428966 [info ]: Loading ~/.dbt/profiles.yml
22:14:46.925364 [info ]: Loading ~/.dbt/profiles.yml
22:14:47.943176 [info ]: Loading ~/.dbt/profiles.yml
22:14:48.449104 [info ]: Loading ~/.dbt/profiles.yml
22:14:49.443821 [info ]: Loading ~/.dbt/profiles.yml
22:14:50.449939 [info ]: Loading ~/.dbt/profiles.yml
22:14:50.960107 [info ]: Loading ~/.dbt/profiles.yml
22:14:51.449165 [info ]: Loading ~/.dbt/profiles.yml
22:14:51.947979 [info ]: Loading ~/.dbt/profiles.yml
22:14:52.448284 [info ]: Loading ~/.dbt/profiles.yml
22:14:52.947012 [info ]: Loading ~/.dbt/profiles.yml
22:14:53.458638 [info ]: Loading ~/.dbt/profiles.yml
22:14:53.942344 [info ]: Loading ~/.dbt/profiles.yml
22:14:54.312217 [info ]: Loading ~/.dbt/profiles.yml
22:14:54.815020 [info ]: Loading ~/.dbt/profiles.yml
22:14:55.332992 [info ]: Loading ~/.dbt/profiles.yml
22:14:55.824855 [info ]: Loading ~/.dbt/profiles.yml
22:14:56.338120 [info ]: Loading ~/.dbt/profiles.yml
22:14:56.947381 [info ]: Loading ~/.dbt/profiles.yml
22:14:57.323417 [info ]: Loading ~/.dbt/profiles.yml
22:14:57.841063 [info ]: Loading ~/.dbt/profiles.yml
22:14:58.457465 [info ]: Loading ~/.dbt/profiles.yml
22:14:58.840313 [info ]: Loading ~/.dbt/profiles.yml
22:14:59.327632 [info ]: Loading ~/.dbt/profiles.yml
22:14:59.829655 [info ]: Loading ~/.dbt/profiles.yml
22:15:00.323325 [info ]: Loading ~/.dbt/profiles.yml
22:15:00.824361 [info ]: Loading ~/.dbt/profiles.yml
22:15:01.330005 [info ]: Loading ~/.dbt/profiles.yml
22:15:01.831558 [info ]: Loading ~/.dbt/profiles.yml
22:15:02.335740 [info ]: Loading ~/.dbt/profiles.yml
22:15:02.835927 [info ]: Loading ~/.dbt/profiles.yml
22:15:03.340365 [info ]: Loading ~/.dbt/profiles.yml
22:15:03.839001 [info ]: Loading ~/.dbt/profiles.yml
22:15:04.335710 [info ]: Loading ~/.dbt/profiles.yml
22:15:04.831325 [info ]: Loading ~/.dbt/profiles.yml
22:15:05.333242 [info ]: Loading ~/.dbt/profiles.yml
22:15:05.840969 [info ]: Loading ~/.dbt/profiles.yml
22:15:06.334174 [info ]: Loading ~/.dbt/profiles.yml
22:15:06.835475 [info ]: Loading ~/.dbt/profiles.yml
22:15:07.356983 [info ]: Loading ~/.dbt/profiles.yml
22:15:07.846969 [info ]: Loading ~/.dbt/profiles.yml
22:15:08.333797 [info ]: Loading ~/.dbt/profiles.yml
22:15:08.848083 [info ]: Loading ~/.dbt/profiles.yml
22:15:09.333412 [info ]: Loading ~/.dbt/profiles.yml
22:15:09.839662 [info ]: Loading ~/.dbt/profiles.yml
22:15:10.343835 [info ]: Loading ~/.dbt/profiles.yml
22:15:10.844832 [info ]: Loading ~/.dbt/profiles.yml
22:15:11.332275 [info ]: Loading ~/.dbt/profiles.yml
22:15:11.832004 [info ]: Loading ~/.dbt/profiles.yml
22:15:12.138237 [info ]: Loading ~/.dbt/profiles.yml
22:15:12.650641 [info ]: Loading ~/.dbt/profiles.yml
22:15:13.144088 [info ]: Loading ~/.dbt/profiles.yml
22:15:13.658578 [info ]: Loading ~/.dbt/profiles.yml
22:15:14.145772 [info ]: Loading ~/.dbt/profiles.yml
22:15:14.651748 [info ]: Loading ~/.dbt/profiles.yml
22:15:15.155274 [info ]: Loading ~/.dbt/profiles.yml
22:15:15.664077 [info ]: Loading ~/.dbt/profiles.yml
22:15:16.164776 [info ]: Loading ~/.dbt/profiles.yml
22:15:16.651294 [info ]: Loading ~/.dbt/profiles.yml
22:15:17.147651 [info ]: Loading ~/.dbt/profiles.yml
22:15:17.655056 [info ]: Loading ~/.dbt/profiles.yml
22:15:18.163138 [info ]: Loading ~/.dbt/profiles.yml
22:15:18.665262 [info ]: Loading ~/.dbt/profiles.yml
22:15:19.205313 [info ]: Loading ~/.dbt/profiles.yml
22:15:19.651496 [info ]: Loading ~/.dbt/profiles.yml
22:15:20.160031 [info ]: Loading ~/.dbt/profiles.yml
22:15:20.648329 [info ]: Loading ~/.dbt/profiles.yml
22:15:21.156782 [info ]: Loading ~/.dbt/profiles.yml
22:15:21.658283 [info ]: Loading ~/.dbt/profiles.yml
22:15:22.153989 [info ]: Loading ~/.dbt/profiles.yml
22:15:22.669690 [info ]: Loading ~/.dbt/profiles.yml
22:15:23.195957 [info ]: Loading ~/.dbt/profiles.yml
22:15:23.681600 [info ]: Loading ~/.dbt/profiles.yml
22:15:24.163022 [info ]: Loading ~/.dbt/profiles.yml
22:15:24.662297 [info ]: Loading ~/.dbt/profiles.yml
22:15:25.158402 [info ]: Loading ~/.dbt/profiles.yml
22:15:25.669844 [info ]: Loading ~/.dbt/profiles.yml
22:15:26.166292 [info ]: Loading ~/.dbt/profiles.yml
22:15:26.677896 [info ]: Loading ~/.dbt/profiles.yml
22:15:27.168233 [info ]: Loading ~/.dbt/profiles.yml
22:15:27.666219 [info ]: Loading ~/.dbt/profiles.yml
22:15:28.169509 [info ]: Loading ~/.dbt/profiles.yml
22:15:28.697823 [info ]: Loading ~/.dbt/profiles.yml
22:15:29.180345 [info ]: Loading ~/.dbt/profiles.yml
22:15:29.712918 [info ]: Loading ~/.dbt/profiles.yml
22:15:30.178855 [info ]: Loading ~/.dbt/profiles.yml
22:15:30.669596 [info ]: Loading ~/.dbt/profiles.yml
22:15:31.173204 [info ]: Loading ~/.dbt/profiles.yml
22:15:31.680128 [info ]: Loading ~/.dbt/profiles.yml
22:15:32.172882 [info ]: Loading ~/.dbt/profiles.yml
22:15:32.691722 [info ]: Loading ~/.dbt/profiles.yml
22:15:33.200201 [info ]: Loading ~/.dbt/profiles.yml
22:15:33.691851 [info ]: Loading ~/.dbt/profiles.yml
22:15:34.205058 [info ]: Loading ~/.dbt/profiles.yml
22:15:34.696824 [info ]: Loading ~/.dbt/profiles.yml
22:15:35.202992 [info ]: Loading ~/.dbt/profiles.yml
22:15:35.703863 [info ]: Loading ~/.dbt/profiles.yml
22:15:36.208467 [info ]: Loading ~/.dbt/profiles.yml
22:15:36.719493 [info ]: Loading ~/.dbt/profiles.yml
22:15:37.223298 [info ]: Loading ~/.dbt/profiles.yml
22:15:37.731208 [info ]: Loading ~/.dbt/profiles.yml
22:15:38.230909 [info ]: Loading ~/.dbt/profiles.yml
22:15:38.981870 [info ]: Loading ~/.dbt/profiles.yml
22:15:41.820824 [info ]: Loading ~/.dbt/profiles.yml
22:15:42.091383 [info ]: Loading ~/.dbt/profiles.yml
22:15:42.633876 [info ]: Loading ~/.dbt/profiles.yml
22:15:43.273436 [info ]: Loading ~/.dbt/profiles.yml
==================== 2026-05-26T03:03:44.127462Z | 4fd6506c-1e8e-475d-960d-100e370f95c1 ====================
03:03:44.127573 [info ]: Starting dbt LSP server
03:03:44.127638 [info ]: Connecting to LSP client on port 8000
03:03:44.130375 [info ]: Successfully connected to LSP client
03:03:44.130420 [info ]: Creating LSP service...
03:03:44.234839 [info ]: Creating LSP server...
03:03:44.234873 [info ]: Starting LSP server...
03:03:44.264764 [info ]: Loading ~/.dbt/profiles.yml
03:03:46.292033 [info ]: Loading ~/.dbt/profiles.yml
03:04:44.909529 [info ]: Loading ~/.dbt/profiles.yml
03:07:41.976838 [info ]: Loading ~/.dbt/profiles.yml
03:07:52.953154 [info ]: Loading ~/.dbt/profiles.yml
03:09:05.186896 [info ]: Loading ~/.dbt/profiles.yml
03:09:19.097992 [info ]: Loading ~/.dbt/profiles.yml
03:17:20.037405 [info ]: Loading ~/.dbt/profiles.yml
03:20:20.817216 [info ]: Loading ~/.dbt/profiles.yml
03:21:03.025441 [info ]: Loading ~/.dbt/profiles.yml
03:26:17.324327 [info ]: Loading ~/.dbt/profiles.yml
03:31:51.385659 [info ]: Loading ~/.dbt/profiles.yml
03:35:58.586395 [info ]: Loading ~/.dbt/profiles.yml
03:40:57.185345 [info ]: Loading ~/.dbt/profiles.yml
03:55:40.816182 [info ]: Loading ~/.dbt/profiles.yml
03:55:42.690094 [info ]: Loading ~/.dbt/profiles.yml
03:55:45.265107 [info ]: Loading ~/.dbt/profiles.yml
03:55:47.660698 [info ]: Loading ~/.dbt/profiles.yml
03:55:49.145010 [info ]: Loading ~/.dbt/profiles.yml
03:55:49.867221 [info ]: Loading ~/.dbt/profiles.yml
03:55:50.633083 [info ]: Loading ~/.dbt/profiles.yml
03:56:38.243703 [info ]: Loading ~/.dbt/profiles.yml
03:56:44.555223 [info ]: Loading ~/.dbt/profiles.yml
03:56:48.782721 [info ]: Loading ~/.dbt/profiles.yml
03:56:50.017036 [info ]: Loading ~/.dbt/profiles.yml
03:56:51.265517 [info ]: Loading ~/.dbt/profiles.yml
03:56:57.723093 [info ]: Loading ~/.dbt/profiles.yml
03:56:59.378860 [info ]: Loading ~/.dbt/profiles.yml
03:57:00.462502 [info ]: Loading ~/.dbt/profiles.yml
03:57:08.352031 [info ]: Loading ~/.dbt/profiles.yml
03:57:10.695476 [info ]: Loading ~/.dbt/profiles.yml
03:57:11.945996 [info ]: Loading ~/.dbt/profiles.yml
03:58:14.714584 [info ]: Loading ~/.dbt/profiles.yml
03:58:17.740015 [info ]: Loading ~/.dbt/profiles.yml
03:58:18.612189 [info ]: Loading ~/.dbt/profiles.yml
03:58:20.701149 [info ]: Loading ~/.dbt/profiles.yml
03:58:27.251538 [info ]: Loading ~/.dbt/profiles.yml
04:04:54.678745 [info ]: Loading ~/.dbt/profiles.yml
04:06:01.130183 [info ]: Loading ~/.dbt/profiles.yml
04:06:04.472195 [info ]: Loading ~/.dbt/profiles.yml
04:06:05.529803 [info ]: Loading ~/.dbt/profiles.yml
04:06:06.156896 [info ]: Loading ~/.dbt/profiles.yml
04:06:06.666913 [info ]: Loading ~/.dbt/profiles.yml
04:06:07.302574 [info ]: Loading ~/.dbt/profiles.yml
04:06:07.818731 [info ]: Loading ~/.dbt/profiles.yml
04:06:08.554062 [info ]: Loading ~/.dbt/profiles.yml
04:06:10.084527 [info ]: Loading ~/.dbt/profiles.yml
04:06:24.228773 [info ]: Loading ~/.dbt/profiles.yml
04:06:26.694091 [info ]: Loading ~/.dbt/profiles.yml
04:06:27.678964 [info ]: Loading ~/.dbt/profiles.yml
04:06:28.199455 [info ]: Loading ~/.dbt/profiles.yml
04:06:28.676254 [info ]: Loading ~/.dbt/profiles.yml
04:06:29.207321 [info ]: Loading ~/.dbt/profiles.yml
04:06:29.901254 [info ]: Loading ~/.dbt/profiles.yml
04:06:30.569900 [info ]: Loading ~/.dbt/profiles.yml
04:07:07.208264 [info ]: Loading ~/.dbt/profiles.yml
04:07:21.651886 [info ]: Loading ~/.dbt/profiles.yml
04:07:23.998272 [info ]: Loading ~/.dbt/profiles.yml
04:07:25.018083 [info ]: Loading ~/.dbt/profiles.yml
04:07:25.523608 [info ]: Loading ~/.dbt/profiles.yml
04:07:26.066206 [info ]: Loading ~/.dbt/profiles.yml
04:07:26.621378 [info ]: Loading ~/.dbt/profiles.yml
04:07:27.126530 [info ]: Loading ~/.dbt/profiles.yml
04:07:27.630052 [info ]: Loading ~/.dbt/profiles.yml
04:07:28.229395 [info ]: Loading ~/.dbt/profiles.yml
04:08:31.824031 [info ]: Loading ~/.dbt/profiles.yml
04:09:31.270432 [info ]: Loading ~/.dbt/profiles.yml
04:09:31.680870 [info ]: Loading ~/.dbt/profiles.yml
04:09:37.297541 [info ]: Loading ~/.dbt/profiles.yml
04:09:55.659016 [info ]: Loading ~/.dbt/profiles.yml
04:10:04.569262 [info ]: Loading ~/.dbt/profiles.yml
04:10:06.901061 [info ]: Loading ~/.dbt/profiles.yml
04:11:33.429215 [info ]: Loading ~/.dbt/profiles.yml
04:11:54.579854 [info ]: Loading ~/.dbt/profiles.yml
04:12:16.668311 [info ]: Loading ~/.dbt/profiles.yml
04:13:03.168285 [info ]: Loading ~/.dbt/profiles.yml
04:13:06.542434 [info ]: Loading ~/.dbt/profiles.yml
04:13:07.267639 [info ]: Loading ~/.dbt/profiles.yml
04:13:09.358521 [info ]: Loading ~/.dbt/profiles.yml
04:16:05.470790 [info ]: Loading ~/.dbt/profiles.yml
04:16:06.275943 [info ]: Loading ~/.dbt/profiles.yml
04:16:07.009187 [info ]: Loading ~/.dbt/profiles.yml
04:16:08.037717 [info ]: Loading ~/.dbt/profiles.yml
04:16:08.735839 [info ]: Loading ~/.dbt/profiles.yml
04:16:09.205038 [info ]: Loading ~/.dbt/profiles.yml
04:16:09.720674 [info ]: Loading ~/.dbt/profiles.yml
04:16:10.734479 [info ]: Loading ~/.dbt/profiles.yml
04:16:11.392660 [info ]: Loading ~/.dbt/profiles.yml
04:16:12.086537 [info ]: Loading ~/.dbt/profiles.yml
04:16:12.437641 [info ]: Loading ~/.dbt/profiles.yml
04:16:12.925650 [info ]: Loading ~/.dbt/profiles.yml
04:16:13.422619 [info ]: Loading ~/.dbt/profiles.yml
04:16:13.921888 [info ]: Loading ~/.dbt/profiles.yml
04:16:15.223925 [info ]: Loading ~/.dbt/profiles.yml
04:16:15.509617 [info ]: Loading ~/.dbt/profiles.yml
04:16:15.848929 [info ]: Loading ~/.dbt/profiles.yml
04:16:16.383797 [info ]: Loading ~/.dbt/profiles.yml
04:16:16.906117 [info ]: Loading ~/.dbt/profiles.yml
04:16:17.399976 [info ]: Loading ~/.dbt/profiles.yml
04:16:17.908580 [info ]: Loading ~/.dbt/profiles.yml
04:16:18.424682 [info ]: Loading ~/.dbt/profiles.yml
04:16:19.134098 [info ]: Loading ~/.dbt/profiles.yml
04:16:19.432315 [info ]: Loading ~/.dbt/profiles.yml
04:16:20.436468 [info ]: Loading ~/.dbt/profiles.yml
04:16:20.937877 [info ]: Loading ~/.dbt/profiles.yml
04:16:21.438827 [info ]: Loading ~/.dbt/profiles.yml
04:16:21.957066 [info ]: Loading ~/.dbt/profiles.yml
04:16:22.458953 [info ]: Loading ~/.dbt/profiles.yml
04:16:22.958965 [info ]: Loading ~/.dbt/profiles.yml
04:16:24.259792 [info ]: Loading ~/.dbt/profiles.yml
04:16:24.971703 [info ]: Loading ~/.dbt/profiles.yml
04:16:25.471956 [info ]: Loading ~/.dbt/profiles.yml
04:16:26.474170 [info ]: Loading ~/.dbt/profiles.yml
04:16:26.975902 [info ]: Loading ~/.dbt/profiles.yml
04:16:27.483033 [info ]: Loading ~/.dbt/profiles.yml
04:16:28.479415 [info ]: Loading ~/.dbt/profiles.yml
04:16:28.972043 [info ]: Loading ~/.dbt/profiles.yml
04:16:30.113808 [info ]: Loading ~/.dbt/profiles.yml
04:16:31.433326 [info ]: Loading ~/.dbt/profiles.yml
04:16:31.988607 [info ]: Loading ~/.dbt/profiles.yml
04:16:32.490855 [info ]: Loading ~/.dbt/profiles.yml
04:16:32.971485 [info ]: Loading ~/.dbt/profiles.yml
04:16:33.476759 [info ]: Loading ~/.dbt/profiles.yml
04:16:34.488810 [info ]: Loading ~/.dbt/profiles.yml
04:16:34.986012 [info ]: Loading ~/.dbt/profiles.yml
04:16:35.485026 [info ]: Loading ~/.dbt/profiles.yml
04:16:35.981518 [info ]: Loading ~/.dbt/profiles.yml
04:16:36.503965 [info ]: Loading ~/.dbt/profiles.yml
04:16:37.011988 [info ]: Loading ~/.dbt/profiles.yml
04:16:37.512626 [info ]: Loading ~/.dbt/profiles.yml
04:16:38.014018 [info ]: Loading ~/.dbt/profiles.yml
04:16:38.510824 [info ]: Loading ~/.dbt/profiles.yml
04:16:39.012198 [info ]: Loading ~/.dbt/profiles.yml
04:16:39.515516 [info ]: Loading ~/.dbt/profiles.yml
04:16:40.018339 [info ]: Loading ~/.dbt/profiles.yml
04:16:41.032579 [info ]: Loading ~/.dbt/profiles.yml
04:16:41.521191 [info ]: Loading ~/.dbt/profiles.yml
04:16:42.023524 [info ]: Loading ~/.dbt/profiles.yml
04:16:42.812839 [info ]: Loading ~/.dbt/profiles.yml
04:16:43.111628 [info ]: Loading ~/.dbt/profiles.yml
04:16:43.594094 [info ]: Loading ~/.dbt/profiles.yml
04:16:44.615940 [info ]: Loading ~/.dbt/profiles.yml
04:16:45.117337 [info ]: Loading ~/.dbt/profiles.yml
04:16:45.618582 [info ]: Loading ~/.dbt/profiles.yml
04:16:46.395012 [info ]: Loading ~/.dbt/profiles.yml
04:17:35.282135 [info ]: Loading ~/.dbt/profiles.yml
04:17:35.715345 [info ]: Loading ~/.dbt/profiles.yml
04:17:36.346025 [info ]: Loading ~/.dbt/profiles.yml
04:17:36.977963 [info ]: Loading ~/.dbt/profiles.yml
04:18:09.969984 [info ]: Loading ~/.dbt/profiles.yml
04:20:11.798129 [info ]: Loading ~/.dbt/profiles.yml
04:20:19.058067 [info ]: Loading ~/.dbt/profiles.yml
04:20:47.493090 [info ]: Loading ~/.dbt/profiles.yml
04:21:36.556668 [info ]: Loading ~/.dbt/profiles.yml
04:25:55.921409 [info ]: Loading ~/.dbt/profiles.yml
04:26:03.066292 [info ]: Loading ~/.dbt/profiles.yml
04:26:10.921968 [info ]: Loading ~/.dbt/profiles.yml
04:26:46.563178 [info ]: Loading ~/.dbt/profiles.yml
04:27:58.991057 [info ]: Loading ~/.dbt/profiles.yml
04:28:01.556899 [info ]: Loading ~/.dbt/profiles.yml
04:28:05.078901 [info ]: Loading ~/.dbt/profiles.yml
04:28:29.317188 [info ]: Loading ~/.dbt/profiles.yml
04:29:43.353234 [info ]: Loading ~/.dbt/profiles.yml
04:31:07.465274 [info ]: Loading ~/.dbt/profiles.yml
04:33:01.533151 [info ]: Loading ~/.dbt/profiles.yml
04:33:21.976731 [info ]: Loading ~/.dbt/profiles.yml
04:36:06.238822 [info ]: Loading ~/.dbt/profiles.yml
04:37:12.454703 [info ]: Loading ~/.dbt/profiles.yml
04:38:59.836828 [info ]: Loading ~/.dbt/profiles.yml
04:39:21.385892 [info ]: Loading ~/.dbt/profiles.yml
04:42:06.085630 [info ]: Loading ~/.dbt/profiles.yml
04:42:17.339349 [info ]: Loading ~/.dbt/profiles.yml
04:45:34.343416 [info ]: Loading ~/.dbt/profiles.yml
04:50:26.366142 [info ]: Loading ~/.dbt/profiles.yml
04:50:45.617676 [info ]: Loading ~/.dbt/profiles.yml
04:52:55.143876 [info ]: Loading ~/.dbt/profiles.yml
04:53:25.172069 [info ]: Loading ~/.dbt/profiles.yml
04:53:39.244040 [info ]: Loading ~/.dbt/profiles.yml
04:53:47.550245 [info ]: Loading ~/.dbt/profiles.yml
04:53:49.260297 [info ]: Loading ~/.dbt/profiles.yml
04:55:30.183470 [info ]: Loading ~/.dbt/profiles.yml
04:58:29.031055 [info ]: Loading ~/.dbt/profiles.yml
04:58:31.482607 [info ]: Loading ~/.dbt/profiles.yml
04:58:50.994968 [info ]: Loading ~/.dbt/profiles.yml
05:00:16.978077 [info ]: Loading ~/.dbt/profiles.yml
05:00:20.292941 [info ]: Loading ~/.dbt/profiles.yml
05:00:36.993806 [info ]: Loading ~/.dbt/profiles.yml
05:00:38.323141 [info ]: Loading ~/.dbt/profiles.yml
05:01:58.193163 [info ]: Loading ~/.dbt/profiles.yml
05:02:24.083816 [info ]: Loading ~/.dbt/profiles.yml
05:02:26.391823 [info ]: Loading ~/.dbt/profiles.yml
05:02:38.765711 [info ]: Loading ~/.dbt/profiles.yml
05:02:42.028180 [info ]: Loading ~/.dbt/profiles.yml
05:02:48.131357 [info ]: Loading ~/.dbt/profiles.yml
05:05:06.847602 [info ]: Loading ~/.dbt/profiles.yml
05:05:48.418392 [info ]: Loading ~/.dbt/profiles.yml
05:05:58.638852 [info ]: Loading ~/.dbt/profiles.yml
05:06:44.320281 [info ]: Loading ~/.dbt/profiles.yml
05:07:18.110313 [info ]: Loading ~/.dbt/profiles.yml
05:07:44.442141 [info ]: Loading ~/.dbt/profiles.yml
05:07:54.583192 [info ]: Loading ~/.dbt/profiles.yml
05:08:13.981160 [info ]: Loading ~/.dbt/profiles.yml
05:09:12.147018 [info ]: Loading ~/.dbt/profiles.yml
05:09:21.463399 [info ]: Loading ~/.dbt/profiles.yml
05:09:25.213955 [info ]: Loading ~/.dbt/profiles.yml
05:10:25.167823 [info ]: Loading ~/.dbt/profiles.yml
05:10:45.139197 [info ]: Loading ~/.dbt/profiles.yml
05:10:50.385736 [info ]: Loading ~/.dbt/profiles.yml
05:10:52.284736 [info ]: Loading ~/.dbt/profiles.yml
05:10:54.853133 [info ]: Loading ~/.dbt/profiles.yml
05:10:55.498514 [info ]: Loading ~/.dbt/profiles.yml
05:10:57.542021 [info ]: Loading ~/.dbt/profiles.yml
==================== 2026-06-02T00:18:37.823774Z | 49f98a2d-0b18-4579-9ceb-7b4646c13371 ====================
00:18:37.823928 [info ]: Starting dbt LSP server
00:18:37.824010 [info ]: Connecting to LSP client on port 8000
00:18:37.826467 [info ]: Successfully connected to LSP client
00:18:37.826502 [info ]: Creating LSP service...
00:18:37.907288 [info ]: Creating LSP server...
00:18:37.907327 [info ]: Starting LSP server...
00:21:14.532284 [info ]: Loading ~/.dbt/profiles.yml
00:22:29.572970 [info ]: Loading ~/.dbt/profiles.yml
00:22:31.108304 [info ]: Loading ~/.dbt/profiles.yml
00:22:39.543403 [info ]: Loading ~/.dbt/profiles.yml
00:22:39.985920 [info ]: Loading ~/.dbt/profiles.yml
00:27:00.858478 [info ]: Loading ~/.dbt/profiles.yml
00:32:49.309645 [info ]: Loading ~/.dbt/profiles.yml
00:44:10.144074 [info ]: Loading ~/.dbt/profiles.yml
00:49:32.965020 [info ]: Loading ~/.dbt/profiles.yml
00:49:36.133409 [info ]: Loading ~/.dbt/profiles.yml
00:49:44.531525 [info ]: Loading ~/.dbt/profiles.yml
00:50:47.948383 [info ]: Loading ~/.dbt/profiles.yml
00:51:15.063474 [info ]: Loading ~/.dbt/profiles.yml
01:06:03.113538 [info ]: Loading ~/.dbt/profiles.yml
01:15:15.508417 [info ]: Loading ~/.dbt/profiles.yml
02:46:13.833762 [info ]: Loading ~/.dbt/profiles.yml
02:57:23.265630 [info ]: Loading ~/.dbt/profiles.yml
03:30:13.177331 [info ]: Loading ~/.dbt/profiles.yml
03:30:28.341088 [info ]: Loading ~/.dbt/profiles.yml
03:36:54.600362 [info ]: Loading ~/.dbt/profiles.yml
03:39:43.688785 [info ]: Loading ~/.dbt/profiles.yml
03:42:45.381100 [info ]: Loading ~/.dbt/profiles.yml
03:52:58.055595 [info ]: Loading ~/.dbt/profiles.yml
03:58:30.417406 [info ]: Loading ~/.dbt/profiles.yml
==================== 2026-06-06T06:49:00.927120Z | 33f8df15-b6de-437a-a116-6fdc7d69526d ====================
06:49:00.927445 [info ]: Starting dbt LSP server
06:49:00.927571 [info ]: Connecting to LSP client on port 8000
06:49:00.932032 [info ]: Successfully connected to LSP client
06:49:00.932122 [info ]: Creating LSP service...
06:49:01.041909 [info ]: Creating LSP server...
06:49:01.041946 [info ]: Starting LSP server...
06:49:01.068346 [info ]: Loading profiles.yml
06:49:03.251797 [info ]: Loading profiles.yml
07:03:00.096951 [info ]: Loading profiles.yml
07:03:07.131466 [info ]: Loading profiles.yml
07:03:10.730759 [info ]: Loading profiles.yml
07:03:10.772105 [info ]: Started loading project
07:03:10.773296 [info ]: Loading profiles.yml
07:03:10.774193 [info ]: Finished loading project [  0.00s]
07:03:11.144791 [info ]: Loading profiles.yml
07:03:11.670479 [info ]: Loading profiles.yml
07:03:15.813435 [info ]: Loading profiles.yml
07:03:41.334415 [info ]: Loading profiles.yml
07:07:06.869412 [info ]: Loading profiles.yml
07:07:07.946570 [info ]: Loading profiles.yml
07:11:03.285983 [info ]: Loading profiles.yml
07:11:03.322037 [info ]: Started loading project
07:11:03.322698 [info ]: Loading profiles.yml
07:11:03.323059 [info ]: Finished loading project [  0.00s]
07:11:03.704732 [info ]: Loading profiles.yml
07:11:04.229143 [info ]: Loading profiles.yml
07:11:22.981922 [info ]: Loading profiles.yml
